User_ID,Var1,Age
20080833010,B,
20080833011,A,50-60
20080833012,A,
20080833013,A,More than 70
20080833014,A,60-70
20080833015,A,20-30
20080833016,A,20-30
20080833017,A,20-30
20080833018,A,20-30
20080833019,A,40-50
20080833020,A,
20080833021,B,30-40
20080833022,A,
20080833023,A,
20080833024,A,30-40
20080833025,A,30-40
20080833026,A,
20080833027,A,50-60
20080833028,A,
20080833029,NA,
20080833030,A,
20080833031,A,30-40
20080833032,A,30-40
20080833033,A,50-60
20080833034,A,
20080833035,B,40-50
20080833036,C,20-30
20080833037,NA,30-40
20080833038,A,40-50
20080833039,F,More than 70
20080833040,A,40-50
20080833041,B,30-40
20080833042,A,
20080833043,A,30-40
20080833044,A,
20080833045,A,50-60
20080833046,A,30-40
20080833047,A,50-60
20080833048,A,
20080833049,A,30-40
20080833050,A,50-60
20080833051,A,30-40
20080833052,A,20-30
20080833053,A,50-60
20080833054,A,
20080833055,A,30-40
20080833056,A,60-70
20080833057,A,20-30
20080833058,A,40-50
20080833059,A,
20080833060,A,30-40
20080833061,A,20-30
20080833062,A,30-40
20080833063,A,
20080833064,A,30-40
20080833065,A,40-50
20080833066,A,
20080833067,A,
20080833068,A,30-40
20080833069,A,
20080833070,A,20-30
20080833071,A,40-50
20080833072,A,15-20
20080833073,A,60-70
20080833074,A,15-20
20080833075,NA,
20080833076,A,50-60
20080833077,A,30-40
20080833078,A,20-30
20080833079,A,15-20
20080833080,A,15-20
20080833081,A,40-50
20080833082,E,20-30
20080833083,B,20-30
20080833084,B,
20080833085,A,
20080833086,A,40-50
20080833087,A,More than 70
20080833088,A,
20080833089,A,30-40
20080833090,A,40-50
20080833091,A,
20080833092,A,
20080833093,A,
20080833094,A,
20080833095,A,
20080833096,A,
20080833097,A,
20080833098,A,
20080833099,A,
20080833100,A,40-50
20080833101,D,30-40
20080833102,A,40-50
20080833103,A,30-40
20080833104,A,
20080833105,A,
20080833106,A,20-30
20080833107,A,
20080833108,A,
20080833109,B,
20080833110,NA,20-30
20080833111,A,
20080833112,A,20-30
20080833113,A,40-50
20080833114,A,
20080833115,A,
20080833116,A,40-50
20080833117,A,
20080833118,A,
20080833119,A,
20080833120,A,
20080833121,A,
20080833122,A,40-50
20080833123,B,
20080833124,A,40-50
20080833125,A,
20080833126,A,
20080833127,K,20-30
20080833128,A,50-60
20080833129,C,
20080833130,A,More than 70
20080833131,A,40-50
20080833132,A,
20080833133,A,20-30
20080833134,A,30-40
20080833135,A,
20080833136,A,20-30
20080833137,A,40-50
20080833138,A,30-40
20080833139,A,
20080833140,A,
20080833141,A,
20080833142,A,50-60
20080833143,NA,
20080833144,A,
20080833145,A,More than 70
20080833146,A,20-30
20080833147,Other,30-40
20080833148,B,20-30
20080833149,NA,
20080833150,A,50-60
20080833151,A,60-70
20080833152,A,50-60
20080833153,A,20-30
20080833154,B,20-30
20080833155,A,40-50
20080833156,A,
20080833157,A,20-30
20080833158,A,
20080833159,A,
20080833160,A,
20080833161,A,
20080833162,A,50-60
20080833163,A,
20080833164,A,30-40
20080833165,A,20-30
20080833166,A,
20080833167,NA,
20080833168,A,
20080833169,A,
20080833170,A,
20080833171,A,
20080833172,A,
20080833173,M,30-40
20080833174,A,
20080833175,A,40-50
20080833176,A,
20080833177,A,
20080833178,A,
20080833179,A,
20080833180,A,60-70
20080833181,A,40-50
20080833182,A,50-60
20080833183,A,30-40
20080833184,A,20-30
20080833185,A,20-30
20080833186,B,40-50
20080833187,A,50-60
20080833188,B,30-40
20080833189,A,30-40
20080833190,A,
20080833191,B,30-40
20080833192,A,
20080833193,A,30-40
20080833194,A,40-50
20080833195,A,
20080833196,A,
20080833197,A,30-40
20080833198,A,40-50
20080833199,A,
20080833200,E,30-40
20080833201,NA,More than 70
20080833202,A,
20080833203,A,50-60
20080833204,B,
20080833205,A,
20080833206,A,
20080833207,B,
20080833208,A,20-30
20080833209,A,
20080833210,M,30-40
20080833211,A,20-30
20080833212,A,40-50
20080833213,F,60-70
20080833214,A,30-40
20080833215,A,Less tha 15
20080833216,A,30-40
20080833217,A,30-40
20080833218,NA,
20080833219,A,20-30
20080833220,A,20-30
20080833221,A,
20080833222,A,
20080833223,NA,
20080833224,A,15-20
20080833225,A,30-40
20080833226,A,30-40
20080833227,A,
20080833228,A,
20080833229,I,
20080833230,A,
20080833231,Other,15-20
20080833232,A,20-30
20080833233,A,
20080833234,A,
20080833235,A,
20080833236,A,20-30
20080833237,A,20-30
20080833238,A,30-40
20080833239,A,
20080833240,A,30-40
20080833241,A,
20080833242,A,20-30
20080833243,A,30-40
20080833244,G,30-40
20080833245,A,30-40
20080833246,A,
20080833247,A,20-30
20080833248,A,
20080833249,A,
20080833250,A,50-60
20080833251,A,
20080833252,A,30-40
20080833253,D,30-40
20080833254,A,40-50
20080833255,A,50-60
20080833256,A,60-70
20080833257,Other,
20080833258,A,
20080833259,A,50-60
20080833260,F,40-50
20080833261,NA,
20080833262,A,40-50
20080833263,I,
20080833264,I,20-30
20080833265,A,30-40
20080833266,A,50-60
20080833267,A,30-40
20080833268,A,30-40
20080833269,NA,15-20
20080833270,A,
20080833271,A,30-40
20080833272,A,
20080833273,A,30-40
20080833274,A,
20080833275,B,
20080833276,A,
20080833277,A,
20080833278,A,20-30
20080833279,A,
20080833280,A,50-60
20080833281,NA,60-70
20080833282,A,30-40
20080833283,A,40-50
20080833284,A,
20080833285,A,60-70
20080833286,A,
20080833287,A,60-70
20080833288,A,
20080833289,F,30-40
20080833290,A,
20080833291,A,
20080833292,A,40-50
20080833293,A,
20080833294,A,
20080833295,A,30-40
20080833296,B,30-40
20080833297,A,
20080833298,A,
20080833299,A,30-40
20080833300,A,20-30
20080833301,C,40-50
20080833302,A,15-20
20080833303,A,20-30
20080833304,NA,
20080833305,A,
20080833306,A,60-70
20080833307,A,30-40
20080833308,B,60-70
20080833309,A,
20080833310,A,Less tha 15
20080833311,A,
20080833312,B,30-40
20080833313,A,30-40
20080833314,A,
20080833315,A,15-20
20080833316,A,30-40
20080833317,A,40-50
20080833318,A,
20080833319,A,
20080833320,A,
20080833321,A,
20080833322,F,20-30
20080833323,A,15-20
20080833324,A,50-60
20080833325,A,
20080833326,A,40-50
20080833327,D,30-40
20080833328,A,40-50
20080833329,A,
20080833330,A,
20080833331,A,
20080833332,A,30-40
20080833333,NA,
20080833334,A,60-70
20080833335,A,40-50
20080833336,A,
20080833337,A,60-70
20080833338,N,20-30
20080833339,NA,
20080833340,A,
20080833341,A,40-50
20080833342,A,
20080833343,A,
20080833344,A,15-20
20080833345,D,20-30
20080833346,A,Less tha 15
20080833347,A,
20080833348,A,
20080833349,A,Less tha 15
20080833350,A,20-30
20080833351,A,Less tha 15
20080833352,A,20-30
20080833353,A,15-20
20080833354,A,15-20
20080833355,A,20-30
20080833356,A,
20080833357,A,30-40
20080833358,A,Less tha 15
20080833359,A,
20080833360,A,
20080833361,A,
20080833362,A,
20080833363,A,20-30
20080833364,Q,20-30
20080833365,A,
20080833366,A,
20080833367,A,30-40
20080833368,A,
20080833369,A,
20080833370,A,
20080833371,A,40-50
20080833372,A,40-50
20080833373,A,30-40
20080833374,A,50-60
20080833375,NA,40-50
20080833376,B,
20080833377,A,50-60
20080833378,A,
20080833379,A,40-50
20080833380,B,
20080833381,A,
20080833382,A,
20080833383,A,
20080833384,A,30-40
20080833385,A,
20080833386,A,
20080833387,NA,30-40
20080833388,A,40-50
20080833389,A,30-40
20080833390,A,50-60
20080833391,A,
20080833392,A,
20080833393,A,
20080833394,A,40-50
20080833395,A,30-40
20080833396,A,30-40
20080833397,B,
20080833398,A,
20080833399,B,
20080833400,A,40-50
20080833401,A,
20080833402,A,30-40
20080833403,A,
20080833404,A,
20080833405,A,
20080833406,A,30-40
20080833407,A,
20080833408,B,30-40
20080833409,A,15-20
20080833410,A,60-70
20080833411,A,
20080833412,A,
20080833413,B,20-30
20080833414,C,
20080833415,B,
20080833416,U,More than 70
20080833417,A,
20080833418,R,15-20
20080833419,D,50-60
20080833420,A,40-50
20080833421,A,30-40
20080833422,NA,30-40
20080833423,A,
20080833424,A,
20080833425,A,20-30
20080833426,F,
20080833427,A,
20080833428,C,
20080833429,B,50-60
20080833430,A,
20080833431,A,40-50
20080833432,B,
20080833433,A,40-50
20080833434,A,40-50
20080833435,A,
20080833436,A,60-70
20080833437,A,
20080833438,B,50-60
20080833439,E,50-60
20080833440,A,30-40
20080833441,NA,30-40
20080833442,F,30-40
20080833443,C,40-50
20080833444,A,
20080833445,A,
20080833446,A,20-30
20080833447,B,
20080833448,A,50-60
20080833449,A,
20080833450,E,40-50
20080833451,A,60-70
20080833452,A,
20080833453,A,
20080833454,A,40-50
20080833455,B,
20080833456,A,
20080833457,D,40-50
20080833458,A,30-40
20080833459,A,30-40
20080833460,F,15-20
20080833461,F,20-30
20080833462,B,40-50
20080833463,Other,60-70
20080833464,I,40-50
20080833465,A,20-30
20080833466,A,20-30
20080833467,A,
20080833468,A,40-50
20080833469,A,40-50
20080833470,B,20-30
20080833471,A,20-30
20080833472,A,50-60
20080833473,D,30-40
20080833474,B,30-40
20080833475,B,20-30
20080833476,A,
20080833477,A,
20080833478,A,60-70
20080833479,D,30-40
20080833480,E,30-40
20080833481,B,30-40
20080833482,A,30-40
20080833483,D,20-30
20080833484,A,15-20
20080833485,A,40-50
20080833486,D,40-50
20080833487,A,
20080833488,C,
20080833489,B,30-40
20080833490,A,30-40
20080833491,D,20-30
20080833492,NA,20-30
20080833493,A,40-50
20080833494,A,30-40
20080833495,A,20-30
20080833496,A,
20080833497,A,40-50
20080833498,A,20-30
20080833499,A,20-30
20080833500,A,50-60
20080833501,A,15-20
20080833502,A,
20080833503,A,20-30
20080833504,A,
20080833505,B,40-50
20080833506,A,60-70
20080833507,A,
20080833508,A,
20080833509,A,40-50
20080833510,A,40-50
20080833511,A,15-20
20080833512,A,20-30
20080833513,D,40-50
20080833514,D,15-20
20080833515,A,
20080833516,A,40-50
20080833517,A,40-50
20080833518,A,
20080833519,E,
20080833520,A,30-40
20080833521,A,
20080833522,A,40-50
20080833523,B,
20080833524,A,20-30
20080833525,A,30-40
20080833526,A,20-30
20080833527,A,
20080833528,A,30-40
20080833529,B,40-50
20080833530,A,
20080833531,A,More than 70
20080833532,A,40-50
20080833533,A,
20080833534,A,
20080833535,A,50-60
20080833536,A,40-50
20080833537,A,40-50
20080833538,A,
20080833539,A,30-40
20080833540,B,
20080833541,A,30-40
20080833542,A,20-30
20080833543,A,30-40
20080833544,A,
20080833545,A,
20080833546,A,40-50
20080833547,A,50-60
20080833548,A,60-70
20080833549,A,50-60
20080833550,Other,
20080833551,F,20-30
20080833552,A,40-50
20080833553,A,
20080833554,A,20-30
20080833555,D,20-30
20080833556,G,20-30
20080833557,A,40-50
20080833558,A,
20080833559,A,30-40
20080833560,D,
20080833561,A,15-20
20080833562,A,50-60
20080833563,A,
20080833564,B,20-30
20080833565,A,20-30
20080833566,A,20-30
20080833567,A,
20080833568,A,
20080833569,A,30-40
20080833570,A,20-30
20080833571,A,More than 70
20080833572,A,
20080833573,A,20-30
20080833574,B,
20080833575,A,
20080833576,A,30-40
20080833577,A,20-30
20080833578,A,40-50
20080833579,A,15-20
20080833580,B,40-50
20080833581,B,15-20
20080833582,B,
20080833583,B,
20080833584,A,20-30
20080833585,B,30-40
20080833586,A,30-40
20080833587,A,20-30
20080833588,A,40-50
20080833589,NA,50-60
20080833590,A,
20080833591,D,20-30
20080833592,A,15-20
20080833593,A,30-40
20080833594,A,40-50
20080833595,A,
20080833596,A,30-40
20080833597,A,20-30
20080833598,A,40-50
20080833599,A,20-30
20080833600,A,40-50
20080833601,A,60-70
20080833602,A,50-60
20080833603,B,40-50
20080833604,B,50-60
20080833605,A,50-60
20080833606,K,40-50
20080833607,A,40-50
20080833608,Other,15-20
20080833609,A,
20080833610,A,
20080833611,A,
20080833612,A,
20080833613,A,50-60
20080833614,A,20-30
20080833615,A,
20080833616,A,
20080833617,B,30-40
20080833618,A,
20080833619,A,
20080833620,A,
20080833621,A,
20080833622,A,
20080833623,A,
20080833624,A,50-60
20080833625,A,30-40
20080833626,A,
20080833627,A,40-50
20080833628,A,60-70
20080833629,A,
20080833630,A,
20080833631,NA,50-60
20080833632,A,50-60
20080833633,A,
20080833634,A,20-30
20080833635,A,
20080833636,A,
20080833637,A,
20080833638,A,20-30
20080833639,A,30-40
20080833640,A,20-30
20080833641,A,30-40
20080833642,K,40-50
20080833643,A,40-50
20080833644,Other,40-50
20080833645,NA,
20080833646,A,
20080833647,A,
20080833648,A,40-50
20080833649,A,30-40
20080833650,A,20-30
20080833651,P,30-40
20080833652,A,
20080833653,A,20-30
20080833654,B,20-30
20080833655,D,50-60
20080833656,A,20-30
20080833657,B,
20080833658,A,
20080833659,I,
20080833660,A,
20080833661,A,50-60
20080833662,NA,50-60
20080833663,A,
20080833664,A,
20080833665,A,20-30
20080833666,A,
20080833667,F,
20080833668,A,50-60
20080833669,A,50-60
20080833670,A,50-60
20080833671,A,More than 70
20080833672,A,
20080833673,A,
20080833674,A,40-50
20080833675,NA,
20080833676,A,
20080833677,A,
20080833678,A,
20080833679,A,30-40
20080833680,A,20-30
20080833681,A,
20080833682,NA,
20080833683,B,
20080833684,A,
20080833685,A,20-30
20080833686,A,40-50
20080833687,A,Less tha 15
20080833688,A,
20080833689,A,40-50
20080833690,A,
20080833691,A,30-40
20080833692,A,30-40
20080833693,A,50-60
20080833694,A,
20080833695,B,
20080833696,A,
20080833697,A,40-50
20080833698,NA,
20080833699,A,30-40
20080833700,A,30-40
20080833701,F,
20080833702,B,20-30
20080833703,C,30-40
20080833704,A,
20080833705,A,30-40
20080833706,A,
20080833707,A,
20080833708,B,30-40
20080833709,G,20-30
20080833710,A,
20080833711,A,40-50
20080833712,A,
20080833713,B,
20080833714,NA,30-40
20080833715,A,
20080833716,A,50-60
20080833717,NA,60-70
20080833718,A,
20080833719,B,
20080833720,J,40-50
20080833721,A,40-50
20080833722,A,
20080833723,A,15-20
20080833724,A,60-70
20080833725,A,
20080833726,A,20-30
20080833727,K,30-40
20080833728,A,
20080833729,B,
20080833730,A,30-40
20080833731,A,
20080833732,A,50-60
20080833733,F,30-40
20080833734,K,30-40
20080833735,A,
20080833736,A,50-60
20080833737,A,40-50
20080833738,A,
20080833739,A,30-40
20080833740,A,
20080833741,A,
20080833742,A,
20080833743,N,30-40
20080833744,A,30-40
20080833745,A,20-30
20080833746,A,30-40
20080833747,A,30-40
20080833748,A,20-30
20080833749,A,20-30
20080833750,B,
20080833751,A,20-30
20080833752,A,40-50
20080833753,N,20-30
20080833754,A,30-40
20080833755,A,15-20
20080833756,A,20-30
20080833757,A,20-30
20080833758,A,20-30
20080833759,A,20-30
20080833760,A,Less tha 15
20080833761,A,30-40
20080833762,B,30-40
20080833763,B,
20080833764,B,20-30
20080833765,B,
20080833766,A,30-40
20080833767,Other,20-30
20080833768,A,30-40
20080833769,B,
20080833770,A,30-40
20080833771,A,20-30
20080833772,A,20-30
20080833773,B,30-40
20080833774,A,
20080833775,Other,15-20
20080833776,A,
20080833777,A,20-30
20080833778,B,40-50
20080833779,D,20-30
20080833780,A,
20080833781,A,15-20
20080833782,NA,
20080833783,A,
20080833784,A,
20080833785,A,20-30
20080833786,G,
20080833787,A,20-30
20080833788,A,
20080833789,A,20-30
20080833790,A,30-40
20080833791,A,20-30
20080833792,A,
20080833793,A,15-20
20080833794,D,More than 70
20080833795,A,15-20
20080833796,A,30-40
20080833797,A,
20080833798,V,20-30
20080833799,Other,
20080833800,C,40-50
20080833801,A,30-40
20080833802,B,20-30
20080833803,A,30-40
20080833804,B,15-20
20080833805,B,30-40
20080833806,B,20-30
20080833807,A,30-40
20080833808,A,20-30
20080833809,A,
20080833810,A,
20080833811,F,50-60
20080833812,A,
20080833813,A,20-30
20080833814,B,
20080833815,B,20-30
20080833816,A,20-30
20080833817,A,20-30
20080833818,G,20-30
20080833819,B,30-40
20080833820,Q,20-30
20080833821,A,15-20
20080833822,B,20-30
20080833823,B,20-30
20080833824,A,20-30
20080833825,A,30-40
20080833826,A,30-40
20080833827,NA,20-30
20080833828,A,40-50
20080833829,A,
20080833830,A,50-60
20080833831,A,
20080833832,A,
20080833833,A,
20080833834,B,40-50
20080833835,B,20-30
20080833836,A,30-40
20080833837,A,30-40
20080833838,A,
20080833839,A,40-50
20080833840,A,60-70
20080833841,A,
20080833842,A,50-60
20080833843,Other,
20080833844,A,50-60
20080833845,A,
20080833846,NA,30-40
20080833847,A,60-70
20080833848,K,15-20
20080833849,A,
20080833850,A,
20080833851,A,20-30
20080833852,B,
20080833853,S,30-40
20080833854,Q,40-50
20080833855,A,60-70
20080833856,A,50-60
20080833857,A,60-70
20080833858,A,40-50
20080833859,A,15-20
20080833860,A,20-30
20080833861,A,
20080833862,A,
20080833863,A,
20080833864,A,60-70
20080833865,A,30-40
20080833866,A,
20080833867,A,
20080833868,B,
20080833869,A,60-70
20080833870,A,
20080833871,A,
20080833872,B,
20080833873,A,30-40
20080833874,B,30-40
20080833875,B,15-20
20080833876,A,
20080833877,A,
20080833878,A,
20080833879,G,30-40
20080833880,A,20-30
20080833881,A,
20080833882,A,60-70
20080833883,A,
20080833884,A,50-60
20080833885,A,
20080833886,A,50-60
20080833887,B,
20080833888,A,50-60
20080833889,A,
20080833890,A,30-40
20080833891,A,20-30
20080833892,A,20-30
20080833893,A,
20080833894,A,20-30
20080833895,A,30-40
20080833896,A,
20080833897,A,60-70
20080833898,A,30-40
20080833899,A,30-40
20080833900,A,
20080833901,A,30-40
20080833902,A,
20080833903,B,
20080833904,A,
20080833905,A,
20080833906,A,50-60
20080833907,A,
20080833908,A,20-30
20080833909,A,More than 70
20080833910,A,
20080833911,B,30-40
20080833912,A,
20080833913,A,50-60
20080833914,B,
20080833915,A,40-50
20080833916,A,
20080833917,A,20-30
20080833918,A,50-60
20080833919,A,
20080833920,A,20-30
20080833921,A,
20080833922,A,40-50
20080833923,A,
20080833924,A,50-60
20080833925,B,
20080833926,A,30-40
20080833927,A,40-50
20080833928,A,
20080833929,A,
20080833930,A,
20080833931,A,
20080833932,A,
20080833933,A,30-40
